lac-cid,lat,long 
42263-4353,22.77249,113.5488
10044-39962,23.54195,113.57834
10332-31787,0.0,0.0
10044-39961,23.54195,113.57834
10044-39967,23.53944,113.58056
10044-39964,23.55647,113.57594
10044-39965,23.55647,113.57594
10018-24268,0.0,0.0
10044-39968,23.53944,113.58056
10044-39969,23.53944,113.58056
10021-17757,0.0,0.0
10332-31788,0.0,0.0
10332-31789,0.0,0.0
10322-11563,23.33986,113.38225
9450-54587,0.0,0.0
10321-51855,23.35845,113.26737
10321-51856,23.35845,113.26737
42265-48451,23.12079,113.28735
42268-12356,22.8367,113.361
42265-21031,23.08903,113.35223
10316-27511,23.13111,113.25611
10018-24267,23.378647,113.204669
42266-49881,23.145966,113.250631
42268-32032,22.88961,113.35197
42268-32033,22.88961,113.35197
42268-32031,22.88961,113.35197
10299-17101,23.12972,113.37109
10299-17102,23.12972,113.37109
10299-17104,23.12972,113.37109
10299-17105,23.12972,113.37109
10299-17106,23.12972,113.37109
42265-60462,23.12349,113.29729
10021-17755,0.0,0.0
42265-60461,23.12349,113.29729
42260-36692,23.222136,113.308221
10007-39102,23.432583,113.178222
42261-61013,23.41538,113.22918
42260-36691,23.222136,113.308221
9486-38414,23.19721,113.26172
9459-15847,23.14624,113.35042
9736-23153,0.0,0.0
10321-51858,23.34588,113.27925
9475-29087,23.18208,113.4711
42268-12358,22.8367,113.361
42265-35771,23.116833,113.323969
42260-7122,23.18107,113.32781
42265-35773,23.116833,113.323969
42265-35772,23.116833,113.323969
42265-35774,23.116833,113.323969
9457-26822,23.36762,113.38339
9457-26823,23.36762,113.38339
42266-14822,23.15851,113.25785
42266-14821,23.15851,113.25785
42261-14618,23.49249,113.28914
10323-18568,23.303493,113.823511
42260-9873,23.35109,113.29462
42260-9872,23.35109,113.29462
42260-9871,23.35109,113.29462
10329-21941,23.17004,113.26348
10329-21945,23.17004,113.26348
10329-21944,23.17004,113.26348
10329-21947,23.17004,113.26348
10329-21946,23.17004,113.26348
10323-18567,23.305351,113.823047
9475-53093,23.15973,113.46096
9475-53092,23.15973,113.46096
9435-10814,0.0,0.0
42268-5811,22.93188,113.35596
42268-5813,22.93188,113.35596
42268-5812,22.93188,113.35596
10311-15448,0.0,0.0
42268-28343,22.87255,113.4407
42268-28342,22.87255,113.4407
42268-28341,22.87255,113.4407
10311-47534,23.08597,113.29607
10311-47537,23.08597,113.29607
10311-47531,23.08597,113.29607
10311-15447,0.0,0.0
10311-47533,23.08597,113.29607
10311-47532,23.08597,113.29607
42266-443,23.07351,113.20421
42288-17512,0.0,0.0
9423-26921,23.1273,113.30906
42288-52323,0.0,0.0
10313-59162,0.0,0.0
42265-6901,23.12973,113.37109
42265-6903,23.12973,113.37109
42265-6902,23.12973,113.37109
9426-35187,23.13066,113.34742
9450-50473,23.14701,113.26909
9450-50472,23.14701,113.26909
10007-48794,23.452757,113.175017
10328-23524,23.13491,113.29591
42265-32201,23.145906,113.281353
42265-32202,23.145906,113.281353
10328-23527,23.13409,113.29819
42267-37491,23.00747,113.37318
10328-23528,23.13409,113.29819
10328-23529,23.13409,113.29819
10014-21141,23.1466,113.23428
42266-103,23.175327,113.22048
42266-102,23.175327,113.22048
42266-101,23.175327,113.22048
9741-35503,23.124452,113.61176
9472-41391,23.12742,113.32051
10319-32668,23.27628,113.34954
10322-49257,0.0,0.0
9484-44355,23.1178,113.26531
10319-32667,23.27629,113.34954
9746-51557,23.15496,113.2016
9424-19577,23.103966,113.359101
10043-32011,23.14318,113.31305
10332-26986,22.89829,113.4658
10034-30883,23.13449,113.38899
10034-30882,23.13449,113.38899
10034-30881,23.13449,113.38899
9458-28407,23.06253,113.23005
9458-28409,23.06253,113.23005
9458-28408,23.06253,113.23005
9472-58792,23.13386,113.33307
9472-58793,23.13386,113.33307
9479-22384,23.16622,113.32705
9479-22387,23.16444,113.3281
9479-22381,23.16412,113.324
10038-57597,0.0,0.0
9479-22383,23.16412,113.324
10314-12364,23.08846,113.31215
9496-10633,23.07416,113.5387
42275-64242,23.35444,113.13786
9461-51659,0.0,0.0
10304-29177,23.25876,113.23181
42268-22361,22.82778,113.5026
10027-30524,0.0,0.0
42266-47021,23.118388,113.279971
9741-11806,0.0,0.0
9425-32789,23.16592,113.4044
9425-32788,23.16592,113.4044
9425-32787,23.16592,113.4044
9435-50124,0.0,0.0
10039-48282,23.52462,113.60837
10039-48281,23.52462,113.60837
42261-11801,23.39696,113.20786
42261-11803,23.39696,113.20786
42261-11802,23.39696,113.20786
9458-30886,23.08605,113.21855
10034-48453,23.13923,113.42214
10034-48452,23.13923,113.42214
10034-48451,23.13923,113.42214
9496-12355,23.109462,113.574624
42267-23691,22.89905,113.303
10325-19372,23.15449,113.36028
9450-16888,23.14395,113.27657
9450-16889,23.14395,113.27657
9450-16886,23.14395,113.27657
9450-16887,23.14395,113.27657
9450-16884,23.14395,113.27657
9450-16885,23.14395,113.27657
42259-35521,0.0,0.0
9450-16881,23.14562,113.27307
10007-55422,0.0,0.0
9481-39877,23.10318,113.25677
9736-23151,0.0,0.0
10007-55421,0.0,0.0
9692-42061,0.0,0.0
9438-15759,23.08906,113.29397
9438-15758,23.08906,113.29397
9438-15757,23.08906,113.29397
42261-20651,23.48056,113.15778
42261-20652,23.48056,113.15778
42261-20653,23.48056,113.15778
10315-54264,0.0,0.0
10315-54267,23.15359,113.25215
10315-54261,23.14945,113.25473
10315-54263,23.14945,113.25473
10315-54262,23.14945,113.25473
9492-53141,23.103967,113.288097
10038-45472,23.13465,113.53545
10038-45473,23.13465,113.53545
10038-45471,23.13465,113.53545
9692-42063,0.0,0.0
10038-55693,23.17712,113.49876
10038-55692,23.17712,113.49876
10038-55691,23.17712,113.49876
9747-47217,23.20044,113.31993
9475-51069,23.16862,113.43337
9482-29667,23.1035,113.27345
10021-11907,0.0,0.0
10313-52022,23.11358,113.24279
10313-52021,23.11358,113.24279
9482-29669,23.1035,113.27345
9482-29668,23.1035,113.27345
9692-42062,0.0,0.0
10320-35131,23.21463,113.27292
42266-39011,23.094683,113.248093
9455-42546,0.0,0.0
9455-42545,0.0,0.0
9455-42544,0.0,0.0
9455-42543,0.0,0.0
10310-51532,0.0,0.0
9455-42541,22.958097,113.484577
10314-52987,0.0,0.0
42263-63051,22.754953,113.589098
42263-63053,22.754953,113.589098
42263-63052,22.754953,113.589098
10018-59734,0.0,0.0
10039-35056,23.52891,113.6039
42265-42251,23.105043,113.299797
10039-35054,23.52891,113.6039
10039-35055,23.52891,113.6039
42261-23303,23.43278,113.16861
42261-23302,23.43278,113.16861
42261-23301,23.43278,113.16861
42268-13433,22.9243,113.3698
42268-13432,22.9243,113.3698
42268-13431,22.9243,113.3698
10024-2751,23.38452,113.8287
9472-44575,23.12907,113.32203
9472-44574,23.12907,113.32203
10299-16337,23.12631,113.36669
9747-18161,23.20102,113.31428
9747-18162,23.20102,113.31428
9747-18163,23.20102,113.31428
9461-46767,0.0,0.0
9429-33437,0.0,0.0
9461-46768,0.0,0.0
9461-46769,0.0,0.0
9429-33434,22.903264,113.331026
42288-17783,23.28452,113.82204
9495-47457,23.13673,113.32769
42288-17781,23.28452,113.82204
42261-27681,23.57862,113.20723
42289-16741,23.48139,113.47111
42265-32651,0.0,0.0
42289-16743,23.48139,113.47111
42289-16742,23.48139,113.47111
9483-21257,23.11117,113.4172
42288-50901,23.215142,113.599077
42288-50902,23.215142,113.599077
9506-29784,23.7912,113.98181
10031-65413,0.0,0.0
10309-49992,0.0,0.0
10309-49993,0.0,0.0
10309-49991,0.0,0.0
9730-53652,0.0,0.0
42260-10432,0.0,0.0
42260-10433,0.0,0.0
42260-10431,0.0,0.0
42266-21476,23.13632,113.21954
42266-21477,23.13632,113.21954
42266-21478,23.13632,113.21954
9745-24797,0.0,0.0
10018-58461,0.0,0.0
9429-33438,0.0,0.0
10026-26491,23.21704,113.35995
42266-60503,23.094284,113.21947
42266-60502,23.094284,113.21947
42266-60501,23.094284,113.21947
9484-44437,23.11688,113.25637
42266-34971,23.109564,113.236285
9745-24798,0.0,0.0
9492-20087,23.10208,113.281963
42259-18011,0.0,0.0
42259-18012,0.0,0.0
42259-18013,0.0,0.0
9470-13055,23.14559,113.31818
9437-37644,23.13568,113.25741
9742-2651,23.186871,113.711257
9742-2653,0.0,0.0
9470-13057,23.14106,113.33018
9429-35227,22.916292,113.35829
10026-21564,23.24004,113.33678
10332-51255,0.0,0.0
9692-22678,22.94298,113.356796
10322-49857,23.3052,113.33951
10007-17903,23.456899,113.175352
10007-17902,23.454727,113.177643
10007-17901,23.458242,113.175916
9692-22672,22.940593,113.355885
9692-22673,22.939636,113.351952
9692-22671,0.0,0.0
10300-48305,23.052027,113.291217
10300-48304,0.0,0.0
10326-20878,22.999759,113.308354
42259-20512,23.161445,113.404799
9439-13182,23.17962,113.27578
9439-13181,23.17962,113.27578
9437-32961,23.14385,113.25285
9429-35229,22.913758,113.356425
9435-52099,0.0,0.0
9429-35228,0.0,0.0
10323-55996,0.0,0.0
10323-55995,0.0,0.0
10323-55994,0.0,0.0
10307-32288,23.503034,113.231964
9435-52097,0.0,0.0
42261-62861,23.40455,113.17124
42261-62863,23.40455,113.17124
42261-62862,23.40455,113.17124
42259-8071,23.15825,113.31608
42259-8072,23.15825,113.31608
42259-8073,23.15825,113.31608
42266-36943,23.13237,113.262304
42265-243,23.11557,113.41193
42265-242,23.11557,113.41193
42265-241,23.11557,113.41193
9741-61505,23.123182,113.652154
9508-54051,0.0,0.0
9506-51433,23.73139,113.80695
42288-22608,23.35192,113.62831
9506-51436,23.86389,114.01056
9506-51435,23.7938,113.67758
42267-1906,23.0258,113.30626
9506-51439,23.65202,113.64685
42288-22606,23.35192,113.62831
42288-22607,23.35192,113.62831
9510-44451,23.255106,113.314348
42265-33261,23.139529,113.279061
42265-33262,23.139529,113.279061
42267-55461,23.000554,113.344509
42267-59121,22.99094,113.316687
42267-59122,22.99094,113.316687
42267-59123,22.99094,113.316687
9495-11594,0.0,0.0
9464-50596,23.391093,113.643924
9464-50599,0.0,0.0
9464-50598,0.0,0.0
9736-25649,0.0,0.0
42260-28841,23.277986,113.266597
10029-50087,0.0,0.0
10004-30447,23.1903,113.32173
9731-23707,23.20414,113.28395
9473-17442,23.381017,113.218498
9731-23709,23.20414,113.28395
9731-23708,23.20414,113.28395
9434-13697,0.0,0.0
10043-41764,23.14678,113.2955
9506-55095,23.59554,113.57295
10036-15679,23.23448,113.29369
10036-15678,23.23448,113.29369
10036-15677,23.23448,113.29369
9470-23439,23.145,113.31953
9470-23438,23.145,113.31953
9491-51482,23.10442,113.355682
9491-51481,23.10442,113.355682
9470-23431,23.14486,113.31975
42288-52411,23.291795,113.823424
42288-52412,23.291795,113.823424
42288-52413,23.291795,113.823424
10041-12415,23.19487,113.24854
10041-12416,23.19487,113.24854
9434-13699,0.0,0.0
10307-49407,0.0,0.0
10307-49408,0.0,0.0
9452-45594,0.0,0.0
42260-2521,23.1854,113.24776
42288-39341,23.273594,113.818065
42260-2523,23.1854,113.24776
42267-2241,23.01218,113.29292
42267-2242,23.01218,113.29292
42267-2243,23.01218,113.29292
42261-36631,23.45925,113.1797
42261-36633,23.45925,113.1797
42261-36632,23.45925,113.1797
42266-40221,23.153511,113.258166
42266-40222,23.153511,113.258166
42266-40223,23.153511,113.258166
10323-13857,23.294881,113.829229
10323-13858,0.0,0.0
10323-13859,23.292302,113.828236
9447-38091,0.0,0.0
9484-13327,23.109262,113.259738
10309-26207,0.0,0.0
42265-43392,23.120478,113.338448
10312-57997,0.0,0.0
42265-43391,23.120478,113.338448
9510-57114,23.25442,113.30298
9510-57115,23.25442,113.30298
9510-57113,23.25442,113.30298
9748-48150,23.66039,113.4954
42265-41731,23.099246,113.307433
9448-49981,23.27685,113.27941
9427-34484,0.0,0.0
9448-49982,23.27685,113.27941
9427-34486,0.0,0.0
10313-47007,23.11188,113.24868
10333-33891,23.394263,113.198547
10333-33893,0.0,0.0
10333-33892,23.390124,113.198456
10034-41461,23.13768,113.40245
42266-20748,23.075772,113.292083
9448-57594,0.0,0.0
10033-49027,23.15652,113.39431
10033-49028,23.15652,113.39431
10031-26929,22.78595,113.53628
10308-20175,0.0,0.0
9452-43284,0.0,0.0
9484-12637,23.11824,113.25943
10306-52344,22.994756,113.266109
42261-61152,23.45648,113.1483
10323-19751,0.0,0.0
10323-19752,0.0,0.0
9473-31221,0.0,0.0
10035-28214,23.22861,113.25221
10035-28215,23.22861,113.25221
42288-16843,0.0,0.0
42288-16842,0.0,0.0
42288-16841,0.0,0.0
42266-10852,23.09225,113.24949
42266-10851,23.09225,113.24949
42266-30077,23.15438,113.20313
42259-581,23.15832,113.33733
42265-45491,23.12839,113.362908
9454-20229,0.0,0.0
42259-4971,23.22528,113.38862
42259-4973,23.22528,113.38862
42259-4972,23.22528,113.38862
42266-55591,23.176268,113.252605
42266-46331,0.0,0.0
10317-20215,23.16212,113.25483
10317-20214,23.16212,113.25483
42267-29561,23.0217,113.41781
10307-49627,0.0,0.0
42263-19811,22.94841,113.47984
42263-19812,22.94841,113.47984
42263-19813,22.94841,113.47984
10318-53412,23.15178,113.30424
10318-53413,23.15178,113.30424
10326-23902,0.0,0.0
10318-53411,23.15178,113.30424
42265-45721,23.12442,113.362969
9454-20221,0.0,0.0
10325-56574,23.16198,113.36163
9445-50597,0.0,0.0
10302-40857,23.08495,113.51235
10302-40856,23.08157,113.51262
10302-40855,23.08157,113.51262
10302-40854,23.08157,113.51262
10302-40859,23.08495,113.51235
10302-40858,23.08495,113.51235
42259-3476,23.14875,113.34195
10317-43117,0.0,0.0
10023-14217,23.125104,113.591949
10023-14218,23.121918,113.589148
10023-14219,23.125249,113.587374
9469-58929,0.0,0.0
10017-38697,23.12233,113.30028
9461-30314,0.0,0.0
10324-50016,0.0,0.0
42260-4141,23.42952,113.3038
42260-4142,23.42952,113.3038
42260-4143,23.42952,113.3038
10323-18572,0.0,0.0
10323-18573,23.313426,113.844423
10323-18571,0.0,0.0
10323-18577,23.363741,113.795123
9461-48999,0.0,0.0
9461-48998,23.004065,113.381758
9461-48997,23.00784,113.381835
10323-18578,0.0,0.0
10323-18579,0.0,0.0
42260-5898,0.0,0.0
9734-41110,0.0,0.0
42260-5897,0.0,0.0
9470-46671,23.13908,113.32695
9664-35836,0.0,0.0
9664-35835,22.812387,113.540819
9664-35834,0.0,0.0
42266-19206,23.10969,113.28279
42266-19207,23.10969,113.28279
42267-23681,22.90594,113.30566
42267-23682,22.90594,113.30566
42267-23683,22.90594,113.30566
10326-12787,23.006954,113.323261
42260-28781,23.26258,113.26158
10018-34382,0.0,0.0
10018-34383,0.0,0.0
10018-34381,23.388137,113.204691
10040-26575,23.18443,113.5175
10040-26574,23.18443,113.5175
10040-26577,23.18319,113.50599
10040-26576,23.18443,113.5175
10040-26579,23.18319,113.50599
10040-26578,23.18319,113.50599
42260-58601,23.30187,113.32885
42259-17933,0.0,0.0
42259-17931,0.0,0.0
42259-18343,0.0,0.0
10035-14642,23.23256,113.27861
10035-14643,23.23256,113.27861
10035-14641,23.23256,113.27861
10035-14646,23.23256,113.27861
10035-14644,23.23256,113.27861
10035-14645,23.23256,113.27861
42265-56401,23.134997,113.321659
42265-56402,23.134997,113.321659
42263-13948,22.7531,113.44027
42263-13946,22.7531,113.44027
42263-13947,22.7531,113.44027
42267-39881,23.098097,113.36025
9731-23389,23.19997,113.28883
42267-39883,23.098097,113.36025
42267-39882,23.098097,113.36025
10317-59434,23.161462,113.252661
10317-59436,23.160889,113.256297
10327-26024,23.15407,113.30444
42265-46911,23.121596,113.282927
42265-11051,23.10543,113.35892
9439-49654,23.18254,113.24393
9439-49655,23.18254,113.24393
9506-15058,23.64737,113.66473
9506-15059,23.64737,113.66473
42266-981,23.11226,113.2672
9475-45286,23.16616,113.44385
9475-45285,23.16616,113.44385
9475-45284,23.16616,113.44385
42260-996,23.19279,113.25128
42289-10018,23.73134,113.82241
42266-8701,23.0926,113.27745
42266-8702,23.0926,113.27745
42266-8703,23.0926,113.27745
9508-57671,23.12476,113.27764
42289-10017,23.73134,113.82241
42289-10016,23.73134,113.82241
9491-12677,23.10357,113.356703
10306-52349,0.0,0.0
42265-13652,0.0,0.0
42265-13653,0.0,0.0
42265-13651,0.0,0.0
42289-63011,23.70194,113.71602
42289-63013,23.70194,113.71602
42289-63012,23.70194,113.71602
42261-22411,23.40151,113.21228
42259-45591,23.186872,113.354157
42261-22413,23.40151,113.21228
9472-17214,23.12998,113.33132
42266-12241,0.0,0.0
10014-32997,23.135971,113.224067
10014-32998,23.135971,113.224067
42259-61622,0.0,0.0
10321-50286,23.344145,113.215826
10321-50285,23.333149,113.222805
9467-38831,23.12837,113.21228
42267-30631,23.046644,113.392194
9467-49624,0.0,0.0
42265-3781,23.1362,113.29163
42265-3782,23.1362,113.29163
42265-3783,23.1362,113.29163
42265-32821,23.12495,113.316617
42265-32822,23.12495,113.316617
9747-59353,23.19687,113.32605
9747-59354,23.19687,113.32605
9430-52598,23.264625,113.242666
9430-52599,23.266156,113.241106
9747-59358,23.19687,113.32605
10312-16765,23.122778,113.239167
42289-50731,23.546309,113.577407
10327-15327,23.15868,113.3019
10312-16767,23.127095,113.242631
10313-45617,0.0,0.0
10037-24461,0.0,0.0
10312-16766,23.122778,113.239167
9475-13855,0.0,0.0
42260-10982,23.1967,113.25825
10308-39621,0.0,0.0
10312-16768,23.127095,113.242631
42266-12242,0.0,0.0
42260-10981,23.1967,113.25825
42265-32792,23.136385,113.264675
42265-32791,23.136385,113.264675
10039-23911,23.48537,113.53754
10039-23914,0.0,0.0
10039-23915,23.453485,113.488216
10039-23916,0.0,0.0
10005-26174,23.10168,113.27406
10005-26175,23.101043,113.272653
10005-26176,23.10168,113.27406
9489-40861,23.12731,113.25366
42259-44071,0.0,0.0
42263-64962,22.7249,113.53552
9448-16265,23.29421,113.25564
9448-16264,23.29421,113.25564
9448-16267,23.29708,113.26434
9448-16266,23.29421,113.25564
9448-16261,23.29421,113.25564
9448-16263,23.29421,113.25564
9448-16262,23.29421,113.25564
9741-25913,0.0,0.0
9741-25912,0.0,0.0
9448-16269,23.29708,113.26434
9448-16268,23.29708,113.26434
9434-45657,0.0,0.0
9749-48534,23.098269,113.21578
10016-33951,23.05474,113.33306
10016-33952,23.05474,113.33306
10316-22267,23.12777,113.25753
42288-29093,0.0,0.0
42288-29091,0.0,0.0
9430-16309,23.26222,113.26612
